"ilpn"|"status"|"ASN"|"PO"|"SKU"|"qty"|"length"|"hieght"|"width"|"Active_location"|"Current_location"|"Found_location"
67701469903231|"In transit"|120045236|4038101|10741035|94|17.64|28.07|9.68|"AS4"|"AS4"|"BRACK"
67701469936959|"Not received but shipment verified"|120045238|4038110|12741063|49|2.9|16.37|7.35|"AS1"|"DRACK"|"MULTIST"
67701470053717|"Partially allocated"|120045239|4038115|12741082|61|18.05|4.36|3.08|"AS1"|"CRACK"|"DRACK"
67701470266976|"Allocated and Pulled"|120045258|4038133|354851|33|9.55|9.73|8.81|"AS4"|"DRACK"|"INLOAD"
67701470324344|"Case consumed to active"|120045240|4038118|12741093|48|5.27|1.04|7.61|"AS0"|"DROP"|"INLOAD"
67701470338951|"In work order"|120045398|4056766|10743936|26|16.1|9.84|9.23|"AS2"|"DRACK"|"ONPALLET"
67701470394427|"In inventory not putaway"|120045272|4038151|354892|94|13.65|3.25|7.59|"AS0"|"PUTLANE"|"INLOAD"
67701470588830|"In inventory not putaway"|120045257|4038130|354838|45|8.12|26.21|8.68|"AS4"|"DROP"|"DRACK"
67701470798049|"In transit"|120045235|4056797|10748229|34|19.73|12.2|6.47|"AS4"|"DRACK"|"ONPALLET"
67701471158398|"In work order"|120045235|4056797|10748228|60|16.12|8.23|3.91|"AS1"|"AS0"|"INLOAD"
67701471438393|"Not received but shipment verified"|120045232|4056764|10743934|19|5.32|5.24|8.73|"AS2"|"PICKCART"|"MULTIST"
67701471513462|"Consumed"|120045272|4038151|354893|83|1.64|7.68|6.25|"AS4"|"PUTLANE"|"DRACK"
67701472016810|"Canceled"|120045271|4038146|354881|52|4.77|12.78|2.8|"AS2"|"SHIPPED"|"MULTIST"
67701472459476|"In work order"|120045298|4056790|10748205|39|11.36|1.48|5.04|"AS2"|"AS0"|"CRACK"
67701472535448|"Not received but shipment verified"|120045271|4038147|354884|45|7.68|8.73|6.71|"AS1"|"AS4"|"CRACK"
67701473038282|"Putaway"|120045233|4056761|10748200|3|12.25|21.86|2.32|"AS2"|"DROP"|"MULTIST"
67701473405234|"Allocated"|120045233|4056761|10748098|97|14.24|15.26|5.48|"AS2"|"PICKCART"|"INLOAD"
67701473446005|"Consumed"|120045272|4038149|354888|90|9.76|19.23|2.23|"AS1"|"DROP"|"INLOAD"
67701473800995|"In transit"|120045256|4038128|354828|61|6.41|17.07|9.51|"AS2"|"PUTLANE"|"CRACK"
67701473843575|"Putaway"|120045237|4038106|12741052|22|3.45|19.62|4.99|"AS4"|"UNKNOWN"|"PUTLANE"
67701473870308|"Not received but shipment verified"|120045298|4056790|10748206|23|14.16|18.48|4.36|"AS1"|"DROP"|"PUTLANE"
67701474295178|"Consumed"|120045232|4056765|10743938|0|8.26|9.12|9.68|"AS4"|"UNKNOWN"|"CUBIST"
67701474308022|"Pulled"|120045232|4056764|10743934|24|8.58|7.77|5.84|"AS0"|"SHIPPED"|"PUTLANE"
67701474405111|"Consumed"|120045271|4038144|354878|70|8.35|13.36|9.53|"AS4"|"PICKCART"|"PUTLANE"
67701474591585|"Putaway"|120045271|4038144|354878|8|3.43|23.48|4.66|"AS0"|"BRACK"|"DRACK"
67701474712164|"Pulled"|120045236|4038102|10741038|46|8.34|1.87|7.92|"AS1"|"PUTLANE"|"INLOAD"
67701474804632|"Allocated and Pulled"|120045238|4038110|12741065|37|17.76|11.27|1.26|"AS2"|"PUTLANE"|"CUBIST"
67701474929087|"Allocated"|120045273|4038153|354896|2|7.32|21.26|6.07|"AS0"|"AS2"|"CUBIST"
67701474936003|"Not received but shipment verified"|120045237|4038108|12741058|63|1.58|10.98|4.39|"AS4"|"CRACK"|"PUTLANE"
67701475129853|"Not received but shipment verified"|120045240|4038118|12741093|12|5.25|17.39|8.09|"AS4"|"AS4"|"CUBIST"
67701475348339|"Not received but shipment verified"|120045293|4056762|10748096|90|16.76|23.27|7.98|"AS1"|"BRACK"|"MULTIST"
67701475418558|"In transit"|120045291|4038154|354899|44|10.37|26.89|8.03|"AS4"|"AS0"|"CRACK"
67701475434120|"Not received but shipment verified"|120045236|4038102|10741038|85|11.7|15.68|1.08|"AS2"|"AS1"|"PUTLANE"
67701475613720|"Consumed"|120045298|4056790|10748204|78|12.39|14.32|3.56|"AS0"|"AS4"|"CUBIST"
67701476014944|"In work order"|120045237|4038105|12741050|42|4.44|26.4|6.93|"AS1"|"BRACK"|"ONPALLET"
67701476021675|"In inventory not putaway"|120045271|4038145|354880|1|17.3|3.85|6.99|"AS4"|"PUTLANE"|"ONPALLET"
67701476263854|"Not received but shipment verified"|120045231|4056768|11750508|60|9.4|18.74|6.22|"AS1"|"BRACK"|"ONPALLET"
67701476532195|"Canceled"|120045236|4038101|10741034|54|7.67|21.12|9.81|"AS0"|"AS1"|"CRACK"
67701476717669|"Allocated and Pulled"|120045390|4056798|10741031|19|17.97|6.77|9.96|"AS0"|"AS2"|"CRACK"
67701476782954|"In inventory not putaway"|120045270|4038143|354875|18|2.35|29.06|2.51|"AS2"|"PUTLANE"|"PUTLANE"
67701476806856|"Allocated"|120045299|4056791|10748209|47|17.33|4.42|5.24|"AS0"|"SHIPPED"|"INLOAD"
67701476897784|"In transit"|120045395|4038154|354899|43|3.37|23.96|9.92|"AS1"|"AS2"|"MULTIST"
67701476905754|"Pulled"|120045271|4038147|354884|77|10.69|15.44|3.1|"AS0"|"AS1"|"DRACK"
67701476968989|"Consumed"|120045237|4038106|12741051|35|18.49|10.98|2.15|"AS2"|"SHIPPED"|"ONPALLET"
67701477093140|"Pulled"|120045255|4038123|354812|54|13.41|13.94|6.24|"AS0"|"UNKNOWN"|"PUTLANE"
67701477128893|"In inventory not putaway"|120045256|4038128|354826|13|11.39|11.81|2.46|"AS2"|"DRACK"|"ONPALLET"
67701477350288|"Allocated"|120045238|4038109|12741062|22|5.72|4.72|4.62|"AS4"|"AS1"|"CRACK"
67701477539611|"In inventory not putaway"|120045239|4038114|12741077|27|13.63|20.86|7.32|"AS1"|"SHIPPED"|"INLOAD"
67701477571115|"Consumed"|120045256|4038128|354829|56|13.56|20.29|9.53|"AS0"|"DROP"|"BRACK"
67701477598736|"In transit"|120045256|4038128|354856|95|2.64|28.65|4.52|"AS1"|"BRACK"|"ONPALLET"
67701477626231|"Not received but shipment verified"|120045231|4056769|11750502|21|3.83|15.11|1.85|"AS1"|"PUTLANE"|"INLOAD"
67701477703497|"Not received but shipment verified"|120045259|4038137|354859|65|17.5|26.4|8.14|"AS1"|"SHIPLANE"|"BRACK"
67701478042456|"In work order"|120045240|4038119|12741096|10|17.69|20.86|9.84|"AS2"|"AS4"|"ONPALLET"
67701478153715|"In inventory not putaway"|120045273|4038153|354896|29|16.21|2.77|7.28|"AS2"|"AS1"|"PUTLANE"
67701478269902|"Allocated"|120045256|4038128|354829|4|9.91|24.3|7.68|"AS0"|"PUTWALL"|"BRACK"
67701478313236|"Consumed"|120045234|4056793|10748215|85|10.51|20.46|6.98|"AS1"|"AS0"|"ONPALLET"
67701478371204|"Allocated"|120045259|4038139|354863|37|11.49|17.91|4.54|"AS2"|"PUTWALL"|"MULTIST"
67701478670579|"In transit"|120045272|4038148|354886|76|12.68|10.89|8.67|"AS2"|"SHIPPED"|"PUTLANE"
67701478694890|"Allocated"|120045299|4056791|10748207|1|4.46|29.73|5.06|"AS2"|"UNKNOWN"|"PUTLANE"
67701478924833|"Allocated and Pulled"|120045236|4038101|10741035|80|16.51|23.77|2.9|"AS4"|"DRACK"|"ONPALLET"
67701479117082|"Case consumed to active"|120045232|4056765|10743939|99|4.59|28.89|8.43|"AS2"|"BRACK"|"PUTLANE"
67701479265799|"Putaway"|120045256|4038127|354822|71|18.93|17.62|8.07|"AS4"|"AS0"|"INLOAD"
67701479386000|"Partially allocated"|120045257|4038129|354830|31|18.99|10.41|5.96|"AS4"|"DROP"|"CRACK"
67701479398975|"Allocated"|120045232|4056765|10743940|35|1.55|16.33|5.93|"AS0"|"DROP"|"DRACK"
67701479410509|"Allocated"|120045238|4038109|12741059|79|5.56|16.4|1.9|"AS1"|"AS4"|"BRACK"
67701479655712|"Partially allocated"|120045271|4038144|354877|67|16.06|8.37|3.95|"AS0"|"PUTLANE"|"INLOAD"
67701479694134|"In work order"|120045299|4056791|10748209|80|19.63|12.85|7.52|"AS4"|"SHIPPED"|"CUBIST"
67701479844569|"Putaway"|120045391|4056799|10741032|82|15.79|17.29|8.1|"AS4"|"SHIPLANE"|"MULTIST"
67701479848774|"Allocated"|120045238|4038112|12741073|39|11.46|13.53|3.09|"AS0"|"PUTWALL"|"CRACK"
67701479894699|"Putaway"|120045238|4038112|12741071|41|8.05|1.19|2.01|"AS1"|"SHIPLANE"|"CRACK"
67701479912453|"Partially allocated"|120045240|4038117|12741089|11|18.6|23.69|1.18|"AS1"|"AS4"|"ONPALLET"
67701480070476|"Partially allocated"|120045256|4038128|354857|64|8.45|25.04|8.32|"AS0"|"AS1"|"INLOAD"
67701480073992|"In work order"|120045238|4038112|12741071|5|18.52|23.72|9.8|"AS4"|"DROP"|"DRACK"
67701480173651|"Putaway"|120045272|4038149|354887|21|12.53|10.31|6.29|"AS2"|"AS4"|"ONPALLET"
67701480220111|"Case consumed to active"|120045259|4038137|354859|49|17.38|8.68|3.25|"AS2"|"DROP"|"PUTLANE"
67701480402192|"In transit"|120045239|4038114|12741080|81|12.4|20.8|8.83|"AS0"|"SHIPLANE"|"PUTLANE"
67701480465328|"Canceled"|120045232|4056765|10743940|61|13.57|20.42|8.47|"AS0"|"BRACK"|"CRACK"
67701480541449|"In transit"|120045259|4038140|354867|37|9.04|26.98|1.21|"AS4"|"BRACK"|"ONPALLET"
67701480703065|"Allocated and Pulled"|120045272|4038151|354893|2|11.96|26.71|6.7|"AS2"|"PICKCART"|"MULTIST"
67701480731694|"Pulled"|120045272|4038151|354892|56|6.76|2.0|9.54|"AS2"|"AS2"|"BRACK"
67701481070849|"Canceled"|120045398|4056766|10743935|69|15.89|28.78|9.36|"AS2"|"PUTLANE"|"ONPALLET"
67701481399195|"In inventory not putaway"|120045236|4038104|12741044|80|10.73|4.12|7.29|"AS0"|"CRACK"|"CUBIST"
67701481615885|"In inventory not putaway"|120045394|4056794|10748220|42|11.54|24.64|7.62|"AS4"|"PICKCART"|"ONPALLET"
67701482517247|"Allocated and Pulled"|120045240|4038117|12741087|81|8.58|24.56|7.68|"AS0"|"AS0"|"PUTLANE"
67701482560790|"Allocated"|120045256|4038126|354821|3|17.55|17.73|8.82|"AS1"|"DRACK"|"BRACK"
67701482861342|"Case consumed to active"|120045236|4038104|12741045|77|9.4|27.65|9.89|"AS1"|"PUTWALL"|"MULTIST"
67701483093125|"In transit"|120045257|4038131|354840|81|5.52|21.61|7.67|"AS0"|"AS1"|"PUTLANE"
67701483191578|"Allocated and Pulled"|120045239|4038113|12741074|30|12.9|6.53|4.87|"AS4"|"UNKNOWN"|"PUTLANE"
67701483416530|"Pulled"|120045239|4038113|12741075|30|7.63|10.4|7.13|"AS0"|"PUTLANE"|"PUTLANE"
67701483506406|"In inventory not putaway"|120045255|4038122|354811|37|9.93|28.17|2.77|"AS0"|"UNKNOWN"|"ONPALLET"
67701483536055|"Canceled"|120045257|4038131|354840|15|7.11|25.29|7.49|"AS4"|"PUTWALL"|"CRACK"
67701483750598|"Putaway"|120045271|4038146|354882|1|8.89|1.26|6.53|"AS1"|"AS0"|"ONPALLET"
67701483760271|"Not received but shipment verified"|120045272|4038148|354885|61|2.25|11.01|8.49|"AS2"|"AS4"|"MULTIST"
67701483810155|"In work order"|120045239|4038114|12741079|43|8.43|21.02|6.05|"AS4"|"PUTWALL"|"ONPALLET"
67701484095099|"In inventory not putaway"|120045256|4038128|354828|7|9.86|6.68|2.9|"AS2"|"AS0"|"PUTLANE"
67701484240015|"In work order"|120045258|4038135|354854|73|9.63|25.38|2.77|"AS2"|"BRACK"|"DRACK"
67701484289213|"Not received but shipment verified"|120045299|4056791|10748209|11|12.59|10.92|2.4|"AS0"|"PICKCART"|"MULTIST"
67701484450046|"Consumed"|120045257|4038154|354100|73|1.69|20.36|1.22|"AS0"|"UNKNOWN"|"CRACK"
67701484499250|"Putaway"|120045256|4038127|354824|46|16.75|6.3|1.75|"AS2"|"SHIPLANE"|"BRACK"
67701484695069|"In transit"|120045256|4038128|354856|93|10.92|20.98|6.07|"AS4"|"DRACK"|"DRACK"
67701484702549|"In inventory not putaway"|120045257|4038129|354833|24|12.35|26.68|4.03|"AS0"|"PUTLANE"|"PUTLANE"
67701484732812|"Partially allocated"|120045270|4038142|354873|29|4.92|15.58|6.74|"AS2"|"AS1"|"CUBIST"
67701484882384|"Allocated and Pulled"|120045236|4038102|10741038|83|15.17|2.87|1.29|"AS0"|"AS2"|"ONPALLET"
67701485207126|"Consumed"|120045273|4038152|354894|61|17.0|1.41|6.16|"AS0"|"BRACK"|"DRACK"
67701485493198|"In inventory not putaway"|120045237|4038106|12741052|55|16.08|10.57|7.48|"AS4"|"SHIPPED"|"MULTIST"
67701485542388|"Case consumed to active"|120045299|4056791|10748208|20|3.46|25.54|2.64|"AS2"|"UNKNOWN"|"PUTLANE"
67701485550329|"Not received but shipment verified"|120045238|4038112|12741070|56|19.23|26.4|7.08|"AS0"|"BRACK"|"MULTIST"
67701485584960|"Not received but shipment verified"|120045298|4056790|10748205|92|14.63|1.14|3.72|"AS0"|"BRACK"|"CRACK"
67701485606771|"Consumed"|120045256|4038125|354817|47|6.54|12.17|1.42|"AS2"|"PICKCART"|"INLOAD"
67701485638497|"Putaway"|120045233|4056760|10748203|35|18.09|10.8|1.31|"AS0"|"SHIPLANE"|"ONPALLET"
67701485714396|"In transit"|120045236|4038101|10741035|36|19.98|23.08|4.07|"AS2"|"DRACK"|"DRACK"
67701485846639|"Not received but shipment verified"|120045394|4056794|10748219|20|1.86|11.4|4.48|"AS2"|"AS1"|"MULTIST"
67701486220437|"In work order"|120045235|4038154|354898|35|7.13|17.58|9.13|"AS0"|"PUTLANE"|"CUBIST"
67701486357749|"Canceled"|120045240|4038154|354899|19|13.45|21.02|1.25|"AS4"|"PICKCART"|"INLOAD"
67701486417749|"Putaway"|120045256|4038128|354827|21|12.93|28.04|8.75|"AS4"|"DRACK"|"DRACK"
67701486531632|"Putaway"|120045271|4038146|354882|40|17.72|5.64|3.69|"AS4"|"DROP"|"PUTLANE"
67701486911511|"Consumed"|120045231|4056768|11750504|40|2.25|20.66|6.33|"AS4"|"SHIPPED"|"MULTIST"
67701486914857|"Consumed"|120045270|4038141|354870|22|19.58|22.39|8.56|"AS1"|"AS4"|"ONPALLET"
67701486965883|"Partially allocated"|120045259|4038138|354862|82|14.84|3.2|9.76|"AS1"|"AS2"|"INLOAD"
67701487120268|"Consumed"|120045257|4038129|354832|81|7.38|29.28|8.41|"AS1"|"AS4"|"DRACK"
67701487154366|"Allocated and Pulled"|120045272|4038151|354893|49|14.46|26.67|8.22|"AS2"|"PUTWALL"|"DRACK"
67701487160648|"Putaway"|120045257|4038129|354831|92|6.68|8.34|8.62|"AS4"|"PUTWALL"|"PUTLANE"
67701487612183|"In transit"|120045399|4056767|11750509|67|9.02|21.29|5.53|"AS2"|"SHIPPED"|"ONPALLET"
67701487753523|"Canceled"|120045236|4038103|12741040|45|16.17|3.49|4.92|"AS2"|"AS0"|"PUTLANE"
67701488322585|"Allocated and Pulled"|120045237|4038108|12741057|91|8.33|6.05|3.85|"AS0"|"PUTWALL"|"ONPALLET"
67701488488355|"In work order"|120045233|4056761|10748097|59|12.17|20.12|6.43|"AS2"|"DRACK"|"CUBIST"
67701488657979|"Putaway"|120045257|4038129|354834|9|12.5|1.82|9.58|"AS1"|"DRACK"|"INLOAD"
67701488936660|"In work order"|120045256|4038127|354823|65|7.56|12.54|1.29|"AS1"|"UNKNOWN"|"CUBIST"
67701489090857|"Partially allocated"|120045234|4056792|10748211|45|10.8|6.75|6.81|"AS1"|"SHIPLANE"|"ONPALLET"
67701489132168|"Allocated and Pulled"|120045257|4038130|354835|24|8.02|8.74|9.01|"AS2"|"SHIPLANE"|"PUTLANE"
67701489398052|"Putaway"|120045239|4038115|12741082|0|14.71|21.83|9.36|"AS1"|"PUTLANE"|"DRACK"
67701489642428|"In work order"|120045272|4038149|354887|39|6.06|5.37|4.11|"AS1"|"AS4"|"INLOAD"
67701490071868|"Not received but shipment verified"|120045390|4056798|10741031|74|5.53|1.48|1.36|"AS4"|"AS4"|"BRACK"
67701490429408|"Canceled"|120045257|4038131|354840|22|15.53|29.29|1.28|"AS0"|"CRACK"|"PUTLANE"
67701490446573|"In work order"|120045238|4038110|12741063|60|3.16|21.38|7.04|"AS0"|"AS2"|"ONPALLET"
67701490609528|"Partially allocated"|120045240|4038117|12741090|57|19.61|29.26|6.02|"AS1"|"AS0"|"INLOAD"
67701491012700|"Canceled"|120045236|4038103|12741041|41|14.34|10.88|8.89|"AS4"|"SHIPPED"|"BRACK"
67701491065412|"Case consumed to active"|120045256|4038128|354857|0|13.65|27.57|8.39|"AS4"|"DROP"|"INLOAD"
67701491083651|"In work order"|120045255|4038123|354813|58|12.46|20.23|3.56|"AS1"|"SHIPLANE"|"PUTLANE"
67701491155333|"Canceled"|120045239|4038115|12741081|61|8.46|26.92|6.62|"AS0"|"AS0"|"CRACK"
67701491761390|"In inventory not putaway"|120045271|4038145|354879|74|1.34|7.51|4.0|"AS1"|"DRACK"|"CUBIST"
67701491908190|"Consumed"|120045236|4038102|10741036|31|4.3|27.51|6.02|"AS0"|"AS1"|"CRACK"
67701491926252|"Canceled"|120045257|4038129|354832|65|18.53|13.03|7.59|"AS0"|"AS0"|"BRACK"
67701491970949|"Partially allocated"|120045238|4038112|12741071|66|13.11|3.2|6.11|"AS0"|"CRACK"|"ONPALLET"
67701492067705|"In inventory not putaway"|120045398|4056766|10743936|91|7.95|21.52|4.15|"AS4"|"DRACK"|"CRACK"
67701492161963|"In transit"|120045270|4038143|354875|51|18.21|20.39|1.91|"AS2"|"AS2"|"CRACK"
67701492286027|"In inventory not putaway"|120045236|4038104|12741045|19|2.42|16.51|2.05|"AS1"|"AS1"|"PUTLANE"
67701492417979|"Case consumed to active"|120045238|4038109|12741060|68|14.75|21.81|1.36|"AS2"|"PUTWALL"|"PUTLANE"
67701492636709|"In work order"|120045239|4038114|12741079|57|7.31|10.23|1.08|"AS4"|"PUTLANE"|"PUTLANE"
67701492927816|"Allocated"|120045259|4038140|354868|57|16.89|13.28|6.44|"AS0"|"SHIPPED"|"MULTIST"
67701493004925|"In inventory not putaway"|120045240|4038118|12741091|18|5.15|10.83|2.13|"AS4"|"BRACK"|"INLOAD"
67701493417673|"In work order"|120045236|4038102|10741037|37|2.17|25.3|1.48|"AS0"|"PUTWALL"|"MULTIST"
67701493560561|"Canceled"|120045271|4038147|354883|1|19.21|12.52|7.73|"AS0"|"SHIPPED"|"ONPALLET"
67701494272791|"Allocated"|120045273|4038153|354896|79|14.35|13.96|8.06|"AS4"|"DRACK"|"MULTIST"
67701494385909|"Allocated"|120045233|4056761|10748200|77|5.68|28.35|4.63|"AS1"|"AS1"|"BRACK"
67701494686297|"In inventory not putaway"|120045391|4056799|10741033|77|9.75|21.12|1.67|"AS1"|"SHIPLANE"|"PUTLANE"
67701494718705|"Pulled"|120045258|4038134|354852|85|18.07|18.29|2.25|"AS0"|"SHIPLANE"|"BRACK"
67701495006951|"Canceled"|120045257|4038129|354834|45|1.58|11.05|4.2|"AS4"|"SHIPLANE"|"ONPALLET"
67701495027615|"Putaway"|120045272|4038150|354891|56|9.06|1.25|3.02|"AS4"|"SHIPLANE"|"CUBIST"
67701495226494|"Partially allocated"|120045234|4056793|10748214|35|6.74|29.97|5.21|"AS1"|"AS1"|"DRACK"
67701495238960|"In transit"|120045238|4038154|354899|75|9.54|21.65|3.07|"AS2"|"AS4"|"MULTIST"
67701495241660|"In inventory not putaway"|120045270|4038142|354874|57|4.18|2.38|6.16|"AS4"|"PUTLANE"|"BRACK"
67701495259348|"Allocated and Pulled"|120045272|4038151|354893|38|16.37|24.91|2.12|"AS1"|"PUTWALL"|"INLOAD"
67701495294904|"In inventory not putaway"|120045236|4038104|12741042|97|15.31|3.64|1.44|"AS4"|"SHIPLANE"|"BRACK"
67701495459313|"Pulled"|120045233|4056761|10748097|2|6.64|14.26|9.63|"AS1"|"BRACK"|"CUBIST"
67701495511062|"Allocated and Pulled"|120045290|4038154|354899|64|6.31|3.02|9.82|"AS4"|"SHIPLANE"|"INLOAD"
67701495594853|"Allocated and Pulled"|120045236|4038102|10741037|19|17.51|9.03|8.53|"AS2"|"AS0"|"BRACK"
67701495616717|"In inventory not putaway"|120045393|4056795|10748221|22|3.28|5.15|5.63|"AS1"|"AS4"|"CRACK"
67701495761553|"Allocated and Pulled"|120045236|4038101|10741034|95|1.07|12.4|7.46|"AS4"|"UNKNOWN"|"MULTIST"
67701495955967|"Pulled"|120045256|4038128|354858|79|3.81|18.96|6.99|"AS1"|"DROP"|"BRACK"
67701495985006|"Allocated and Pulled"|120045231|4056768|11750504|76|1.69|10.0|9.54|"AS1"|"DRACK"|"CRACK"
67701496036298|"Consumed"|120045298|4056790|10748205|20|4.41|27.33|4.58|"AS1"|"SHIPLANE"|"BRACK"
67701496077904|"Not received but shipment verified"|120045240|4038117|12741089|79|10.75|22.75|1.34|"AS2"|"PICKCART"|"MULTIST"
67701496316087|"Allocated"|120045236|4038104|12741043|84|2.34|13.56|2.54|"AS2"|"AS2"|"CUBIST"
67701496700169|"In work order"|120045237|4038108|12741056|53|5.47|14.33|2.81|"AS0"|"BRACK"|"ONPALLET"
67701496818948|"Partially allocated"|120045258|4038135|354854|30|16.58|7.26|4.36|"AS2"|"BRACK"|"CRACK"
67701496851445|"Consumed"|120045257|4038132|354847|23|14.04|2.02|1.9|"AS4"|"UNKNOWN"|"DRACK"
67701496915390|"Canceled"|120045234|4056792|10748211|26|17.44|15.45|1.61|"AS2"|"PUTLANE"|"CUBIST"
67701497034833|"Partially allocated"|120045232|4056764|10743934|45|16.76|11.41|7.23|"AS2"|"BRACK"|"DRACK"
67701497061246|"Not received but shipment verified"|120045270|4038141|354871|98|17.2|7.59|5.06|"AS4"|"UNKNOWN"|"CUBIST"
67701497110613|"Allocated"|120045238|4038112|12741073|70|13.2|11.53|3.57|"AS4"|"PUTWALL"|"MULTIST"
67701497161877|"In inventory not putaway"|120045273|4038153|354897|29|6.1|29.71|3.86|"AS0"|"SHIPPED"|"MULTIST"
67701497245458|"Pulled"|120045231|4056768|11750506|31|17.59|4.77|4.07|"AS0"|"BRACK"|"PUTLANE"
67701497357460|"Not received but shipment verified"|120045259|4038140|354865|21|5.25|23.28|5.39|"AS0"|"SHIPLANE"|"ONPALLET"
67701497977721|"Canceled"|120045238|4038112|12741070|47|10.64|21.3|4.09|"AS4"|"BRACK"|"CUBIST"
67701498143299|"Not received but shipment verified"|120045236|4038103|12741040|40|11.63|22.18|4.86|"AS1"|"AS1"|"PUTLANE"
67701498539090|"Canceled"|120045256|4038126|354819|87|13.86|20.29|5.45|"AS1"|"UNKNOWN"|"CRACK"
67701498541546|"Not received but shipment verified"|120045236|4038102|10741038|69|15.67|28.88|8.16|"AS4"|"SHIPPED"|"BRACK"
67701498597645|"Partially allocated"|120045233|4056761|10748200|45|15.85|29.94|5.53|"AS2"|"BRACK"|"PUTLANE"
67701499056101|"Case consumed to active"|120045239|4038116|12741086|35|10.55|21.35|2.91|"AS2"|"AS2"|"ONPALLET"
67701499111449|"Not received but shipment verified"|120045256|4038125|354817|50|8.79|23.23|8.68|"AS0"|"AS0"|"INLOAD"
67701499557967|"Allocated"|120045256|4038127|354823|44|9.28|4.85|3.28|"AS4"|"BRACK"|"ONPALLET"
67701499576087|"In work order"|120045256|4038127|354824|98|15.88|5.37|1.6|"AS0"|"PUTWALL"|"CRACK"
67701499608371|"In inventory not putaway"|120045257|4038132|354845|10|19.82|2.37|7.64|"AS4"|"AS0"|"INLOAD"
67701499654046|"Allocated"|120045399|4056769|11750501|61|3.67|3.4|5.96|"AS0"|"CRACK"|"ONPALLET"
67701499698436|"Allocated and Pulled"|120045239|4038115|12741083|54|3.13|3.17|3.15|"AS0"|"DROP"|"MULTIST"
67701499764138|"In inventory not putaway"|120045231|4056768|11750508|32|7.73|3.14|3.52|"AS4"|"PICKCART"|"CUBIST"
67701499820637|"Allocated and Pulled"|120045259|4038139|354863|81|14.42|9.71|7.41|"AS4"|"AS0"|"PUTLANE"
67701499849246|"In transit"|120045272|4038151|354893|10|17.04|2.24|6.0|"AS2"|"PUTWALL"|"MULTIST"
67701499917714|"Partially allocated"|120045237|4038105|12741049|29|17.43|6.61|9.94|"AS1"|"UNKNOWN"|"CRACK"
67701500041850|"Putaway"|120045257|4038131|354842|29|7.21|26.1|9.12|"AS1"|"PUTLANE"|"CUBIST"
67701500050337|"In transit"|120045257|4038131|354842|50|17.09|25.43|5.71|"AS0"|"BRACK"|"CUBIST"
67701500100772|"In transit"|120045238|4038110|12741063|84|3.24|5.46|6.75|"AS0"|"PICKCART"|"CUBIST"
67701500371068|"Partially allocated"|120045257|4038130|354836|46|4.87|18.81|6.64|"AS2"|"DROP"|"ONPALLET"
67701500386991|"Allocated and Pulled"|120045256|4038125|354815|81|16.1|23.6|6.43|"AS1"|"AS4"|"CRACK"
67701500417664|"Case consumed to active"|120045258|4038133|354851|97|5.79|16.51|2.17|"AS0"|"AS1"|"CUBIST"
67701500623922|"In transit"|120045272|4038149|354889|20|4.69|4.5|1.97|"AS2"|"AS0"|"MULTIST"
67701500680112|"Partially allocated"|120045236|4038103|10741039|17|6.1|9.33|7.93|"AS4"|"PICKCART"|"MULTIST"
67701500805917|"In inventory not putaway"|120045272|4038148|354885|14|11.2|24.71|6.41|"AS1"|"AS1"|"BRACK"
67701500911069|"Partially allocated"|120045256|4038128|354828|40|11.72|9.17|8.02|"AS1"|"AS4"|"INLOAD"
67701501072070|"Consumed"|120045236|4038101|10741035|2|6.28|16.85|2.66|"AS2"|"PUTWALL"|"PUTLANE"
67701501211516|"Not received but shipment verified"|120045236|4038101|10741035|65|8.31|8.94|9.21|"AS1"|"PUTLANE"|"CUBIST"
67701501393613|"Putaway"|120045270|4038141|354871|56|9.91|23.57|4.02|"AS1"|"SHIPLANE"|"MULTIST"
67701501432443|"Allocated and Pulled"|120045257|4038130|354835|34|19.29|2.95|1.28|"AS1"|"PUTWALL"|"INLOAD"
